id,Address,Response_Address,Response_X,Response_Y
56,花蓮縣花蓮市中美路１３３號四樓之二,,,
57,花蓮縣吉安鄉中山路四段２２號,,,
58,花蓮縣花蓮市東興路３７７號二樓之一,,,
59,花蓮縣吉安鄉福昌二街３２號,,,
60,花蓮縣花蓮市中美十一街４１號,,,
61,花蓮縣花蓮市國興三街７９號二樓之五,,,
62,花蓮縣花蓮市富裕七街２１號七樓之一,,,
63,花蓮縣花蓮市國聯五路３號五樓之二,,,
65,花蓮縣花蓮市華廈街４０號五樓之二,,,
67,花蓮縣花蓮市莊敬路１５８之１號三樓之二,,,
69,花蓮縣吉安鄉東里四街７７巷２１號,,,
70,花蓮縣花蓮市富祥街１７２號,,,
71,花蓮縣花蓮市中美五街６９號,,,
72,花蓮縣花蓮市中美一街２０號六樓之一,,,
73,花蓮縣花蓮市建華路６５巷２０號,,,
74,花蓮縣花蓮市自立路３４巷８號二樓之二,,,
75,花蓮縣吉安鄉吉安路六段３３０號,,,
77,花蓮縣吉安鄉東里十五街１１７號之５,,,
78,花蓮縣吉安鄉東里七街７０巷４號,,,
79,花蓮縣吉安鄉東里十二街６巷１０號,,,
80,花蓮縣花蓮市國聯二路１２０號,,,
81,花蓮縣花蓮市民德四街５９之８號,,,
85,花蓮縣吉安鄉海岸路５７４號,,,
87,花蓮縣花蓮市介林五街１９９號,,,
88,花蓮縣花蓮市中美十三街７８號二樓之一號,,,
90,花蓮縣花蓮市菁華街４巷１弄２號三樓之六,,,
91,花蓮縣花蓮市國盛一街２２２號,,,
93,花蓮縣吉安鄉南海五街３０６巷２０號,,,
94,花蓮縣花蓮市國聯五路１３１號七樓之六,,,
96,花蓮縣花蓮市國富十三街９號五樓之二,,,
99,花蓮縣花蓮市長安街２６號十三樓之七,,,
100,花蓮縣吉安鄉南海四街２７６巷３０號,,,
101,花蓮縣花蓮市球崙一路２１９號七樓,,,
102,花蓮縣花蓮市富裕十七街２５號六樓之六,,,
103,花蓮縣花蓮市富裕六街１８號四樓之一,,,
104,花蓮縣花蓮市國盛七街９７號三樓,,,
105,花蓮縣花蓮市中興路４３巷３號六樓之二,,,
106,花蓮縣吉安鄉光華八街１８８號,,,
107,花蓮縣吉安鄉文化七街２０號,,,
109,花蓮縣花蓮市建安街６１巷３２號,,,
110,花蓮縣吉安鄉干城二街３８號,,,
111,花蓮縣花蓮市林森路３０５巷６０號,,,
113,花蓮縣花蓮市德安六街４６號,,,
115,花蓮縣花蓮市中正路２６４號八樓之六,,,
116,花蓮縣花蓮市建昌路１７巷１號之２,,,
117,花蓮縣花蓮市中央路三段７２０巷５號九樓之五,,,
119,花蓮縣吉安鄉文化五街７３號四樓,,,
121,花蓮縣花蓮市東興二街２９巷１號,,,
122,花蓮縣花蓮市中正路４７之９號,,,
123,花蓮縣花蓮市富安路１４７號三樓之九,,,
126,花蓮縣吉安鄉吉昌二街３００巷１０號,,,
127,花蓮縣花蓮市華廈街４０號三樓之一,,,
128,花蓮縣吉安鄉中山路四段２２號,,,
129,花蓮縣吉安鄉荳蘭三街６０號四樓之二,,,
130,花蓮縣花蓮市中興路４３巷１號二樓之三,,,
131,花蓮縣花蓮市復興街３３之１１號,,,
132,花蓮縣花蓮市建昌路３２巷４號二樓,,,
133,花蓮縣花蓮市福光街３４７巷５１號二樓之二,,,
136,花蓮縣吉安鄉全民街１３５號,,,
137,花蓮縣吉安鄉自樂街４６巷１０號,,,
138,花蓮縣花蓮市中山路６２５之１號三樓,,,
139,花蓮縣花蓮市中山路７４８號二樓之二,,,
140,花蓮縣花蓮市國富十一街３２號五樓之二,,,
141,花蓮縣吉安鄉宜昌三街６號,,,
142,花蓮縣花蓮市德安二街６８巷６０號五樓,,,
143,花蓮縣花蓮市自立路８９巷６３號二樓之一,,,
145,花蓮縣花蓮市華興街１２０巷１１之１１號,,,
146,花蓮縣花蓮市德安六街９６巷３號,,,
147,花蓮縣吉安鄉中央路二段１３９巷４弄１１號,,,
148,花蓮縣花蓮市延平街８８號三樓之一,,,
149,花蓮縣吉安鄉吉興一街３７２巷１０號二樓之九,,,
150,花蓮縣花蓮市建安街１２巷１８號四樓之二,,,
151,花蓮縣吉安鄉太昌路１０６巷６號三樓之一,,,
152,花蓮縣吉安鄉東里十一街３７號,,,
153,花蓮縣吉安鄉吉安路三段１７５之３號,,,
155,花蓮縣吉安鄉太昌路１０６巷６號五樓之一,,,
156,花蓮縣花蓮市富陽路４１號五樓之二,,,
157,花蓮縣花蓮市中興路２３號九樓之二,,,
158,花蓮縣花蓮市中興路４３巷１號九樓之二,,,
160,花蓮縣花蓮市富裕一街１６９號九樓之三,,,
161,花蓮縣花蓮市建安街１２巷１８號二樓之一,,,
162,花蓮縣吉安鄉昌隆二街１７０號,,,
164,花蓮縣花蓮市建和街２５巷３０弄１０號,,,
165,花蓮縣吉安鄉華工六路９０巷２號,,,
166,花蓮縣花蓮市鎮國街７號,,,
167,花蓮縣吉安鄉慶豐十一街２９８之２號,,,
168,花蓮縣花蓮市華安街７２號,,,
169,花蓮縣花蓮市球崙二路２０９號二樓之三,,,
171,花蓮縣花蓮市建中街９號,,,
173,花蓮縣花蓮市建華路９１之２０號,,,
174,花蓮縣花蓮市介林六街１２之３號,,,
175,花蓮縣吉安鄉華城七街２８２號,,,
177,花蓮縣花蓮市富安路９７號六樓之二,,,
178,花蓮縣花蓮市建昌路３８號三樓之二,,,
179,花蓮縣花蓮市建國路二段２６８巷７１號,,,
180,花蓮縣花蓮市仁和街１６號,,,
181,花蓮縣花蓮市國民八街１０６號五樓之三,,,
184,花蓮縣吉安鄉東里十一街３８號,,,
186,花蓮縣吉安鄉南海七街２０１巷２號,,,
187,花蓮縣花蓮市北昌三街２１號,,,
188,花蓮縣吉安鄉吉興二街２９２巷１弄２３號,,,
191,花蓮縣花蓮市國聯二路８３號四樓之七,,,
192,花蓮縣花蓮市化道路８９巷１２號八樓之二,,,
193,花蓮縣花蓮市福光街３４７巷２３弄６號,,,
194,花蓮縣吉安鄉明仁一街１８３巷２之１號,,,
196,花蓮縣花蓮市中美路２９９之１３號七樓,,,
197,花蓮縣花蓮市中順街１３２號,,,
198,花蓮縣吉安鄉東海十街６８號,,,
199,花蓮縣花蓮市民享八街１９號,,,
200,花蓮縣吉安鄉昌隆二街９９號五樓,,,
201,花蓮縣花蓮市富強路２２１號,,,
202,花蓮縣花蓮市富裕三街５２號二樓之九,,,
203,花蓮縣花蓮市國聯五路２之８號五樓之八,,,
204,花蓮縣花蓮市富裕五街３６號四樓之一,,,
205,花蓮縣花蓮市國民七街５３號八樓之七,,,
206,花蓮縣花蓮市國民七街５１號四樓之六,,,
207,花蓮縣花蓮市北昌四街３３號二樓之一,,,
208,花蓮縣花蓮市華廈街７５號六樓之二,,,
209,花蓮縣花蓮市豐村１１之８號,,,
210,花蓮縣花蓮市水源街５５巷３０號,,,
211,花蓮縣吉安鄉吉昌二街２０７巷２號,,,
212,花蓮縣花蓮市民光６０號,,,
213,花蓮縣花蓮市富安路１０６號三樓之三,,,
214,花蓮縣花蓮市中美一街３號八樓之二,,,
215,花蓮縣花蓮市球崙二路５８號五樓,,,
216,花蓮縣吉安鄉勝安二街２５號,,,
217,花蓮縣吉安鄉自立二街２巷２３號,,,
218,花蓮縣花蓮市南京街２０３之１號,,,
220,花蓮縣吉安鄉宜昌五街１７號,,,
222,花蓮縣吉安鄉宜昌七街３６號,,,
223,花蓮縣花蓮市國盛二街２５３號,,,
224,花蓮縣花蓮市國聯四路８３號五樓之七,,,
226,花蓮縣吉安鄉全民街３３號二樓,,,
227,花蓮縣花蓮市華德街８６巷２號,,,
228,花蓮縣花蓮市國民二街２１號,,,
230,花蓮縣花蓮市自強路５０７巷１１號二樓,,,
231,花蓮縣吉安鄉永吉一街１２號,,,
232,花蓮縣花蓮市國盛七街９７號二樓,,,
233,花蓮縣花蓮市南京街１９１號七樓之十六,,,
234,花蓮縣花蓮市國盛一街２１７號二樓之九,,,
235,花蓮縣花蓮市民享十街１３號,,,
236,花蓮縣花蓮市國盛一街１８０之９號二樓,,,
237,花蓮縣吉安鄉自強路２０１巷１２號,,,
238,花蓮縣花蓮市建安街６１巷１８號,,,
239,花蓮縣吉安鄉全民街９７號四樓,,,
240,花蓮縣花蓮市建國路二段５９８號,,,
241,花蓮縣花蓮市林森路２１７巷１弄２８號,,,
242,花蓮縣花蓮市球崙二路２４０巷３號,,,
243,花蓮縣花蓮市球崙二路２４０巷２號,,,
244,花蓮縣花蓮市沙基拉雅街１１３巷９弄２３號,,,
245,花蓮縣花蓮市球崙二路２４０巷６號,,,
246,花蓮縣花蓮市球崙二路２４０巷１號,,,
248,花蓮縣吉安鄉慶豐七街１４３號,,,
249,花蓮縣花蓮市林森路３１５巷３８號,,,
252,花蓮縣吉安鄉慈惠四街１７０巷６９號,,,
253,花蓮縣花蓮市東興二街１５３號八樓之二,,,
254,花蓮縣花蓮市長安街４６巷２１之３號,,,
255,花蓮縣吉安鄉中原路一段２２９巷２７號,,,
256,花蓮縣吉安鄉太昌路１０６巷６號四樓之一,,,
257,花蓮縣吉安鄉吉安路六段７４５號,,,
258,花蓮縣花蓮市中原路６５６號,,,
259,花蓮縣吉安鄉太昌路１０６巷６號二樓之一,,,
260,花蓮縣吉安鄉太昌路１０６巷６號二樓之二,,,
262,花蓮縣吉安鄉慈惠二街６７號二樓,,,
263,花蓮縣花蓮市國民七街５１號六樓之九,,,
264,花蓮縣花蓮市富強路４８號二樓之二,,,
266,花蓮縣花蓮市中美十一街９號五樓之一,,,
267,花蓮縣吉安鄉南海二街１９３巷１４號,,,
268,花蓮縣吉安鄉太昌路２４２巷１１弄１７號,,,
269,花蓮縣吉安鄉太昌路１０６巷６號四樓之二,,,
270,花蓮縣花蓮市中順街４５巷１５弄９號六樓之一,,,
271,花蓮縣花蓮市林森路２５７巷２８號,,,
272,花蓮縣花蓮市中正路３３６巷４號,,,
274,花蓮縣花蓮市福光街３５３巷２７號,,,
275,花蓮縣吉安鄉東海十街１６６號,,,
281,花蓮縣花蓮市中美七街３９號三樓之六,,,
282,花蓮縣花蓮市中強街１２８巷７號,,,
283,花蓮縣花蓮市北昌三街１８巷２０號五樓之一,,,
284,花蓮縣花蓮市豐村７３之１號三樓之二,,,
285,花蓮縣吉安鄉仁里一街１號六樓之三,,,
287,花蓮縣吉安鄉南海八街２１０巷２６號,,,
288,花蓮縣花蓮市中興路４３巷３號八樓之三,,,
290,花蓮縣吉安鄉明義七街１７０巷１０弄５號,,,
291,花蓮縣花蓮市林森路２９３巷１弄３７號,,,
292,花蓮縣花蓮市中和街１９０號四樓之五,,,
293,花蓮縣花蓮市長春街４１號,,,
296,花蓮縣花蓮市民光１９３號,,,
297,花蓮縣花蓮市富陽路８６號,,,
298,花蓮縣吉安鄉慶南三街２４２之１號,,,
299,花蓮縣吉安鄉慈惠四街７９號二樓之二,,,
300,花蓮縣吉安鄉荳蘭五街１巷２號,,,
301,花蓮縣花蓮市光復街７３號,,,
307,花蓮縣花蓮市華德街４５號,,,
309,花蓮縣花蓮市中美路１１１號四樓之三,,,
310,花蓮縣吉安鄉北安街４１號,,,
312,花蓮縣花蓮市富強路２５５號,,,
315,花蓮縣花蓮市南京街３１２巷８號,,,
317,花蓮縣花蓮市中興路１９號八樓之六,,,
318,花蓮縣花蓮市延平街１９３巷２２號,,,
320,花蓮縣花蓮市民享九街４５號,,,
321,花蓮縣花蓮市富國路８５號,,,
323,花蓮縣吉安鄉慶北二街８９號,,,
324,花蓮縣吉安鄉太昌路１０６巷６號五樓之二,,,
325,順興路９５之３號,,,
328,花蓮縣吉安鄉中央路三段２０號二樓之一,,,
332,花蓮縣花蓮市豐村３４號,,,
333,花蓮縣花蓮市介林六街１２號,,,
334,花蓮縣吉安鄉昌隆三街１１５號八樓之三,,,
335,花蓮縣吉安鄉昌隆三街１１１號三樓之一,,,
336,花蓮縣吉安鄉太昌路１０６巷６號三樓之二,,,
337,花蓮縣吉安鄉勝安四街５號二樓之二,,,
338,花蓮縣吉安鄉昌隆三街１１３號八樓之一,,,
339,花蓮縣吉安鄉中央路三段２０號五樓之二,,,
340,花蓮縣吉安鄉昌隆三街１１１號十樓之一,,,
341,花蓮縣吉安鄉昌隆三街１１３號七樓之六,,,
342,花蓮縣吉安鄉昌隆三街１１３號十樓之二,,,
343,花蓮縣花蓮市光復街２５號,,,
344,花蓮縣花蓮市介林六街１２之６號,,,
346,花蓮縣吉安鄉荳蘭三街６０號八樓之三,,,
347,花蓮縣花蓮市富裕二街９５號六樓之六,,,
348,花蓮縣花蓮市富裕二街９５號六樓之五,,,
349,花蓮縣花蓮市介林六街１２之５號,,,
350,花蓮縣花蓮市富裕二街９５號五樓之五,,,
351,花蓮縣花蓮市富裕二街９５號七樓之二,,,
352,花蓮縣吉安鄉昌隆三街１１３號四樓之六,,,
353,花蓮縣吉安鄉昌隆三街１１３號十樓之三,,,
354,花蓮縣花蓮市介林六街１２之２號,,,
355,花蓮縣花蓮市介林六街１２之１號,,,
356,花蓮縣吉安鄉昌隆三街１１１號七樓之二,,,
357,花蓮縣吉安鄉昌隆三街１１１號八樓之一,,,
358,花蓮縣吉安鄉昌隆三街１１１號九樓之三,,,
359,花蓮縣吉安鄉昌隆三街１１１號十樓之三,,,
360,花蓮縣花蓮市富裕二街９５號四樓之三,,,
361,花蓮縣吉安鄉昌隆三街１１３號二樓之六,,,
362,花蓮縣吉安鄉昌隆三街１１１號八樓之三,,,
363,花蓮縣吉安鄉昌隆三街１１１號十樓之五,,,
364,花蓮縣吉安鄉昌隆三街１１３號九樓之三,,,
365,花蓮縣花蓮市富裕二街９５號二樓之五,,,
366,花蓮縣花蓮市富裕二街９５號五樓之二,,,
367,花蓮縣花蓮市富裕二街９５號六樓之二,,,
368,花蓮縣花蓮市富裕二街９５號二樓之六,,,
369,花蓮縣花蓮市富裕二街９７號,,,
370,花蓮縣花蓮市富裕二街９５號二樓之一,,,
371,花蓮縣花蓮市富裕二街９５號三樓之五,,,
372,花蓮縣花蓮市富裕二街９５號三樓之二,,,
373,花蓮縣花蓮市富裕二街９５號三樓之三,,,
374,花蓮縣花蓮市富裕二街９５號四樓之二,,,
375,花蓮縣花蓮市富裕二街９５號三樓之六,,,
376,花蓮縣花蓮市富裕二街９５號五樓之一,,,
377,花蓮縣花蓮市富裕二街９５號二樓之二,,,
378,花蓮縣花蓮市富裕二街９５號四樓之六,,,
379,花蓮縣花蓮市富裕二街９５號三樓之一,,,
380,花蓮縣吉安鄉昌隆三街１１３號五樓之三,,,
381,花蓮縣花蓮市林森路４３９巷３９號七樓之三,,,
382,花蓮縣吉安鄉昌隆三街１１１號八樓之二,,,
383,花蓮縣花蓮市林森路４３９巷３９號八樓之一,,,
384,花蓮縣花蓮市林森路４３９巷３９號七樓之五,,,
385,花蓮縣吉安鄉昌隆三街１１１號七樓之三,,,
386,花蓮縣吉安鄉昌隆三街１１３號八樓之三,,,
387,花蓮縣吉安鄉昌隆三街１１１號二樓之五,,,
388,花蓮縣花蓮市林森路４３９巷３９號五樓之五,,,
389,花蓮縣花蓮市林森路４３９巷３９號二樓之五,,,
390,花蓮縣吉安鄉昌隆三街１１１號二樓之二,,,
391,花蓮縣吉安鄉昌隆三街１１１號六樓之三,,,
392,花蓮縣花蓮市林森路４３９巷３９號六樓之一,,,
393,花蓮縣吉安鄉昌隆三街１１３號十樓之五,,,
394,花蓮縣吉安鄉昌隆三街１１５號六樓之一,,,
395,花蓮縣吉安鄉昌隆三街１１３號三樓之一,,,
396,花蓮縣吉安鄉昌隆三街１１３號九樓之二,,,
397,花蓮縣吉安鄉昌隆三街１１１號九樓之五,,,
398,花蓮縣吉安鄉昌隆三街１１１號二樓之一,,,
399,花蓮縣吉安鄉昌隆三街１１１號七樓之五,,,
400,花蓮縣吉安鄉昌隆三街１１５號十樓之三,,,
401,花蓮縣吉安鄉昌隆三街１１５號十樓之一,,,
402,花蓮縣吉安鄉昌隆三街１１１號六樓之五,,,
403,花蓮縣吉安鄉昌隆三街１１３號五樓之六,,,
404,花蓮縣吉安鄉昌隆三街１１３號七樓之一,,,
405,花蓮縣吉安鄉昌隆三街１１３號九樓之五,,,
406,花蓮縣吉安鄉昌隆三街１１３號七樓之二,,,
407,花蓮縣吉安鄉昌隆三街１０９號,,,
408,花蓮縣吉安鄉昌隆三街１１３號七樓之三,,,
409,花蓮縣吉安鄉昌隆三街１１３號二樓之一,,,
410,花蓮縣吉安鄉昌隆三街１１３號二樓之三,,,
411,花蓮縣吉安鄉昌隆三街１１１號三樓之五,,,
412,花蓮縣吉安鄉昌隆三街１１３號四樓之二,,,
413,花蓮縣吉安鄉昌隆三街１１１號五樓之一,,,
414,花蓮縣吉安鄉昌隆三街１１１號八樓之五,,,
415,花蓮縣吉安鄉昌隆三街１１３號六樓之三,,,
416,花蓮縣吉安鄉昌隆三街１１３號七樓之五,,,
417,花蓮縣吉安鄉昌隆三街１１３號三樓之二,,,
418,花蓮縣吉安鄉昌隆三街１１３號六樓之一,,,
419,花蓮縣吉安鄉昌隆三街１１１號四樓之三,,,
420,花蓮縣吉安鄉昌隆三街１１１號五樓之五,,,
421,花蓮縣吉安鄉昌隆三街１１１號五樓之二,,,
422,花蓮縣吉安鄉昌隆三街１１１號三樓之二,,,
423,花蓮縣吉安鄉昌隆三街１０７號,,,
424,花蓮縣吉安鄉昌隆三街１１３號八樓之五,,,
425,花蓮縣吉安鄉昌隆三街１１３號四樓之一,,,
426,花蓮縣吉安鄉昌隆三街１１３號六樓之二,,,
427,花蓮縣吉安鄉昌隆三街１１３號四樓之五,,,
428,花蓮縣吉安鄉昌隆三街９１號,,,
429,花蓮縣吉安鄉昌隆三街１０５號,,,
430,花蓮縣吉安鄉昌隆三街１１３號四樓之三,,,
431,花蓮縣吉安鄉昌隆三街９７號,,,
432,花蓮縣吉安鄉昌隆三街１１１號七樓之一,,,
433,花蓮縣吉安鄉昌隆三街１１１號四樓之二,,,
434,花蓮縣吉安鄉昌隆三街１１３號三樓之三,,,
435,花蓮縣吉安鄉昌隆三街１１５號三樓之三,,,
436,花蓮縣吉安鄉昌隆三街１１３號六樓之五,,,
437,花蓮縣吉安鄉昌隆三街１１１號六樓之一,,,
438,花蓮縣吉安鄉昌隆三街１１１號四樓之五,,,
439,花蓮縣吉安鄉昌隆三街１１３號二樓之五,,,
440,花蓮縣吉安鄉昌隆三街１１３號三樓之六,,,
441,花蓮縣吉安鄉昌隆三街１１３號五樓之五,,,
442,花蓮縣吉安鄉昌隆三街１１１號四樓之一,,,
443,花蓮縣吉安鄉昌隆三街１１３號八樓之二,,,
444,花蓮縣吉安鄉昌隆三街１１５號二樓之三,,,
446,花蓮縣吉安鄉太昌路２４２巷３５號,,,
447,花蓮縣花蓮市民樂三街２之２號四樓之二,,,
449,花蓮縣花蓮市國民七街５１號六樓之十二,,,
451,花蓮縣花蓮市中美五街１２０號四樓,,,
452,花蓮縣花蓮市中興路１２之１號五樓之二,,,
454,花蓮縣花蓮市國興一街９５號八樓之十六,,,
455,花蓮縣花蓮市國興四街１５號,,,
456,花蓮縣花蓮市榮正街５２號五樓之六,,,
457,花蓮縣花蓮市大同街９８巷７號,,,
458,花蓮縣吉安鄉中興路１８０巷１８號,,,
459,花蓮縣花蓮市中正路１１０巷５弄４號,,,
460,花蓮縣花蓮市國民七街５３號九樓之十七,,,
461,花蓮縣花蓮市國盛一街７６號六樓之三,,,
462,花蓮縣花蓮市富裕六街２６號二樓之二,,,
463,花蓮縣花蓮市德安三街１３號四樓之二,,,
465,花蓮縣花蓮市林森路２７３巷４９號,,,
467,花蓮縣吉安鄉太昌路４１０之２號,,,
468,花蓮縣吉安鄉慶豐五街１２５巷６號,,,
469,花蓮縣吉安鄉中原路一段２４３號,,,
471,花蓮縣花蓮市國盛一街７６號二樓之三,,,
472,花蓮縣花蓮市建國路二段８０８號,,,
474,花蓮縣花蓮市林森路１９６巷２之５號,,,
479,花蓮縣吉安鄉華工六路６２巷６３號,,,
480,花蓮縣吉安鄉自強路８３號,,,
481,花蓮縣吉安鄉自強路８３號,,,
482,花蓮縣花蓮市鎮國街３１號,,,
484,花蓮縣吉安鄉北昌一街１５巷１１１之７號,,,
485,花蓮縣花蓮市中山路５７１巷３１之１號三樓之一,,,
486,花蓮縣花蓮市開興路２號,,,
488,花蓮縣花蓮市化道路１７４巷１５號,,,
489,花蓮縣花蓮市北昌一街９７巷９號三樓,,,
490,花蓮縣花蓮市東興一街１３３巷１號,,,
491,花蓮縣花蓮市信義街３６之５號四樓,,,
492,花蓮縣花蓮市國盛四街５３號五樓之八,,,
493,花蓮縣花蓮市南京街１９１號五樓之三,,,
497,花蓮縣花蓮市國民七街５３號五樓之七,,,
498,花蓮縣花蓮市國盛四街１１６號四樓之十,,,
500,花蓮縣花蓮市南京街２０３號二樓之十五,,,
501,花蓮縣花蓮市建林街１３９號,,,
507,花蓮縣花蓮市中興路４３巷２號五樓之一,,,
508,花蓮縣吉安鄉慶豐五街１２５巷６號,,,
509,花蓮縣吉安鄉慶北二街２９７號,,,
510,花蓮縣花蓮市福光街３４７巷２３弄６號,,,
511,花蓮縣花蓮市裕民路１１５巷１號,,,
514,花蓮縣吉安鄉中興路２１２號,,,
515,花蓮縣花蓮市東興三街３６號,,,
516,花蓮縣吉安鄉廣賢路一段３４９巷７號四樓之二,,,
520,花蓮縣花蓮市府前路４０８巷１８弄２號三樓之二,,,
522,花蓮縣花蓮市民光１１７號,,,
523,花蓮縣花蓮市中強街１４１號三樓,,,
524,花蓮縣吉安鄉全民街６７號三樓,,,
525,花蓮縣吉安鄉吉興路三段７５號,,,
526,花蓮縣花蓮市民權八街５８之３號,,,
527,花蓮縣花蓮市中美十街５５巷１弄１９號,,,
528,花蓮縣花蓮市民權二街１號二樓,,,
529,花蓮縣吉安鄉吉安路六段７５７號,,,
530,花蓮縣吉安鄉吉安路三段４７號,,,
531,花蓮縣吉安鄉東里十四街９２號,,,
532,花蓮縣花蓮市中興路１２之１號二樓之二,,,
533,花蓮縣花蓮市中原路６３８巷２１號,,,
534,花蓮縣花蓮市國民七街５１號十二樓之二十,,,
535,花蓮縣吉安鄉中華路二段２９６號,,,
536,花蓮縣吉安鄉慶北三街４４２巷１８號,,,
537,花蓮縣花蓮市國聯二路８３號五樓之六,,,
538,花蓮縣花蓮市明心街３９號,,,
539,花蓮縣花蓮市中華路４號,,,
540,花蓮縣花蓮市國盛一街２１７號二樓之九,,,
541,花蓮縣花蓮市建華路８９巷１號,,,
542,花蓮縣花蓮市忠孝街３１號六樓之二,,,
543,花蓮縣花蓮市國興一街９５號五樓之十五,,,
544,花蓮縣花蓮市華廈街５４巷１０號,,,
545,花蓮縣花蓮市中美五街１４６號,,,
546,花蓮縣吉安鄉全民街６７號,,,
548,花蓮縣花蓮市國盛一街２０６之６號四樓,,,
549,花蓮縣花蓮市中山路一段１８號,,,
550,花蓮縣花蓮市建昌路１４０巷８弄８號,,,
551,花蓮縣花蓮市重慶路５號七樓之一,,,
552,花蓮縣花蓮市民光１２號,,,
553,花蓮縣花蓮市林森路３２２號三樓之二,,,
554,花蓮縣花蓮市國盛三街５９號,,,
556,花蓮縣吉安鄉慶北一街１６７號三樓之一,,,
557,花蓮縣花蓮市中興路１９號五樓之二,,,
560,花蓮縣花蓮市中正路４２３號,,,
561,花蓮縣吉安鄉民治路３２９巷１８號,,,
562,花蓮縣吉安鄉中正路二段１８６巷１９號七樓之三,,,
563,花蓮縣花蓮市中美九街１２９之１號,,,
564,花蓮縣花蓮市中美九街９１號,,,
565,花蓮縣花蓮市富裕一街６７號五樓,,,
567,花蓮縣花蓮市國富二十八街７０號,,,
568,花蓮縣花蓮市國民八街６３號五樓之七,,,
571,花蓮縣花蓮市介林九街２８號,,,
572,花蓮縣吉安鄉慶北二街３９８號五樓,,,
573,花蓮縣花蓮市林森路２１７巷１弄１５號,,,
574,花蓮縣花蓮市中美十三街８５巷１２號,,,
575,花蓮縣花蓮市中央路四段４５０號四樓之五,,,
576,花蓮縣花蓮市中美三街２３巷１０號五樓,,,
577,花蓮縣花蓮市中原路６３８巷７號,,,
579,花蓮縣吉安鄉北昌一街２９號五樓之二,,,
580,花蓮縣吉安鄉北昌一街２９號四樓之三,,,
581,花蓮縣吉安鄉北昌一街２９號五樓之三,,,
582,花蓮縣吉安鄉北昌一街２９號三樓之二,,,
584,花蓮縣花蓮市北昌二街６巷２９號,,,
585,花蓮縣花蓮市新港街１３號,,,
586,花蓮縣吉安鄉稻香三街１８號,,,
587,花蓮縣花蓮市國民八街６９之１號,,,
588,花蓮縣花蓮市國富九街４３號二樓之一,,,
589,花蓮縣吉安鄉海岸路６４５巷６４號,,,
590,花蓮縣吉安鄉海岸路２３８號,,,
591,花蓮縣吉安鄉吉興二街２２２號,,,
593,花蓮縣花蓮市介林五街１１５號,,,
594,花蓮縣吉安鄉稻香二街９號,,,
595,花蓮縣吉安鄉南昌路１１５號五樓之五,,,
596,花蓮縣吉安鄉東里一街１４２號,,,
598,花蓮縣花蓮市明義街５３巷８之２號五樓,,,
599,花蓮縣吉安鄉東海十街１５６巷２１之１號一樓之二,,,
